P3-F1349,L6:S13 NORMAL DISPLAY,,
P3-F1336,L6:S9 NO CONNECTION,,
P3-F1317,WRITE BACK DATA,,
P3-F1274,FOR CLEARING MAXIMUM VALUE,,
P3-F1256,L4:N2 NORMAL DISPLAY,,
P3-F1227,HEX. PART OF ADDRESS,,
P3-F1207,FREQUENCY OF ALARM 19,,
P3-F1179,FREQUENCY OF ALARM,,
P3-F1154,Address calculation:Top of communication area suitable for node number identification added offset,,
P3-F1123,WINDOW SHUTTING,,
P3-F1109,CONFIRMATION OF 2ST. TIP EXCHANGE COMP.(TIP FORMING OFF),,
P3-F1090,6-1 END JUDGMENT AT TIME,,
P3-F1022,2-2 BEGINNING JUDGMENT AT TIME,,
P3-F0993,TIME -8 ROBOT SELECTION(TIP FORMING OFF),,
P3-F0983,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0959,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0935,P2-L6:N14 ALARM DISPLAY,,
P3-F0929,P2-L6:N11 ALARM DISPLAY,,
P3-F0907,PRESS OPERATION MODE PB 9-24,,
P3-F0885,L7:S1 NORMAL DISPLAY,,
P3-F0872,P2-L4:S6 ALARM DISPLAY,,
P3-F0869,P2-L4:S5 DISCONNECTION DISPLAY,,
P3-F0844,L8:S14 DISCONNECTION DISPLAY,,
P3-F0831,L8:S11 NORMAL DISPLAY,,
P3-F0801,L8:S3 ALARM DISPLAY,,
P3-F0771,L6:S4 NO CONNECTION,,
P3-F0765,L6:S3 DISCONNECTION DISPLAY,,
P3-F0754,L5:N8 ALARM DISPLAY,,
P3-F0742,L5:N2 ALARM DISPLAY,,
P3-F0734,L3:N16 ALARM DISPLAY,,
P3-F0701,L3:N100 NORMAL DISPLAY,,
P3-F0680,L2:N4 ALARM DISPLAY,,
P3-F0671,L2:N100 NORMAL DISPLAY,,
P3-F0654,L1:S47 NO CONNECTION,,
P3-F0630,L1:S41 NO CONNECTION,,
P3-F0627,L1:S41 NORMAL DISPLAY,,
P3-F0604,L1:S14 ALARM DISPLAY,,
P3-F0587,L1:S10 NORMAL DISPLAY,,
P3-F0562,L1:S3 NO CONNECTION,,
P3-F0551,L1:S1 NORMAL DISPLAY,,
P3-F0525,DISPLAY P1-L4 ERROR CODE,,
P3-F0510,CALCULATE INDIRECT ADDRESS,,
P3-F0508,HEX. PART OF ADDRESS,,
P3-F0486,CHANGE TO ALARM SCREEN,,
P3-F0471,BASE OF INDIRECT ADDRESS FOR ES,,
P3-F0463,P2-L6:N6 NORMAL DISPLAY,,
P3-F0456,BASE OF INDIRECT ADDRESS FOR D,,
P3-F0449,P2-L6:N2 NORMAL DISPLAY,,
P3-F0432,END OF CYCLE TIME R/B28,,
P3-F0420,END OF CYCLE TIME R/B22,,
P3-F0413,CYCLE TIME (HOME OF PROCESS) R/B-18,,
P3-F0404,END OF CYCLE TIME R/B14,,
P3-F0373,CYCLE TIME PROCESS COMPLETION RB-32,,
P3-F0363,CYCLE TIME HOME POSITION R/B-28,,
P3-F0318,R/B-9-16 HOME POSITION,,
P3-F0264,MODEL CONVERSION TABLE 1 SCREEN,,
P3-F0252,CLOSE RETURN EXECUTION WINDOW,,
P3-F0240,#1 MODEL SELECTION PB,,
P3-F0236,OPEN CONFIRMATION SCREEN(MODEL CODE 1),,
P3-F0221,FREQUENCY (L) OF MANUAL(1/3)TIME OVER,,
P3-F0211,MANUAL OPERATION SW67-TIM66,,
P3-F0203,MANUAL OPERATION SW59-TIM58,,
P3-F0181,MANUAL OPERATION SW36-TIM35,,
P3-F0172,MANUAL OPERATION SW27-TIM26,,
P3-F0158,MANUAL OPERATION SW12-TIM11,,
P3-F0140,ADVANCING PL LAMP ON/BLINK (3/3),,
P3-F0135,ADVANCING PL (MANUAL 3/3),,
P3-F0087,STORE KEY ENTRY STATE.,,
P3-F0067,P2-L5:S1 NO CONNECTION,,
P3-F0052,ST INFORMATION,,
P3-F0020,L7:S13 NORMAL DISPLAY,,
P3-F0013,L7:S11 ALARM DISPLAY,,
P2-F0001,FB Library               BPE                      2019.01.01  ,,
P1-F0265,L2:N14 ALARM DISPLAY,,
P1-F0177,ALARM DISPLAY PL21,,
P1-F0126,POKAYOKE FAULT,,
P1-F0021,ENDURANCE,,
P1-F0011,STATUS DISPLAY,,
P2-F0200,To EDC Trend2.FaultCode,,
P2-F0199,To EDC Trend2.JobStatus,,
P2-F0065,To EDC Tool Index # Clear,,
P2-F0595,To EDC Quality-DATA 7,,
P2-F0589,To EDC Quality-DATA 1,,
P2-F0096,To EDC Quality.ToolCommandType,,
P2-F0579,To EDC Quality-DATA 4,,
P2-F0565,To EDC Quality-DATA 9,,
P2-F0540,To EDC Quality-DATA 7,,
P2-F0511,To EDC Quality-DATA 8,,
P2-F0505,To EDC Quality-DATA 2,,
P2-F0494,To EDC Quality-DATA 4,,
P2-F0487,To EDC Quality-JOB STATUS,,
P2-F0478,To EDC Quality-DATA 4,,
P2-F0082,To EDC Quality.ToolCommandType,,
P2-F0030,To EDC Quality.ToolCommandType,,
P2-F0425,To EDC Quality-DATA 7,,
P2-F0071,To EDC Quality.ToolCommandType,,
P2-F0392,To EDC Quality-DATA 5,,
P2-F0372,To EDC Quality-DATA 3,,
P2-F0355,To EDC Quality-DATA 2,,
P2-F0100,To EDC Quality-DATA 2,,
P2-F0014,To EDC Quality.BodyNum,,
P2-F0217,To EDC Quality.ActPrgNum,,
P2-F0043,To EDC EqDefined Info.ExpansionScreen,,
P3-F3768,STORE EXTENDED 2,,
P3-F3759,SHIFT LOG DATA,,
P3-F3738,SET WRITE DATA,,
P3-F3714,INPUT SCREEN DISPLAY,,
P3-F3704,INPUT SCREEN DISPLAY,,
P3-F3698,INPUT SCREEN DISPLAY,,
P3-F3686,INPUT SCREEN DISPLAY,,
P3-F3674,INPUT SCREEN DISPLAY,,
P3-F3625,ID3 FAULT DETAIL DISPLAY,,
P3-F3602,L1:S33 NO CONNECTION,,
P3-F3584,L LOCATING ROBOT FAILURE/IF PANEL SETTING EXTRACTION,,
P3-F3555,PC link child office setup is disregarded.,,
P3-F3541,PC link child office setup is disregarded.,,
P3-F3500,PC link child office setup is disregarded.,,
P3-F3455,PC link child office setup is disregarded.,,
P3-F3447,PC link child office setup is disregarded.,,
P3-F3439,ALARM DISPLAY,,
P3-F3412,PC link child office setup is disregarded.,,
P3-F3400,PC link child office setup is disregarded.,,
P3-F3398,PC link child office setup is disregarded.,,
P3-F3374,L3(PC-LINK):S13 ALARM DISPLAY,,
P3-F3358,L3(PC-LINK):S10 DISCONNECTION DISPLAY,,
P3-F3333,L3(PC-LINK):S5 DISCONNECTION DISPLAY,,
P3-F3315,L3(PC-LINK):S1 NO CONNECTION,,
P3-F3306,TRANSFER ANDON INFORMATION,,
P3-F3290,ID2 CONNECTION STATUS,,
P3-F3286,DISPLAY DATA (DEC. HEX.),,
P3-F3269,SET WRITE DATA,,
P3-F3259,CHANGE TO ALARM SCREEN,,
P3-F3238,INPUT SCREEN DISPLAY,,
P3-F3204,INPUT SCREEN DISPLAY,,
P3-F3174,INPUT SCREEN DISPLAY,,
P3-F3151,INPUT SCREEN DISPLAY,,
P3-F3139,INPUT SCREEN DISPLAY,,
P3-F3125,ALARM DISPLAY,,
P3-F3108,ID4 FAULT DETAIL DISPLAY,,
P3-F3095,SETTING VALUE EXTRACTION,,
P3-F3067,ADDRESS EXTENSION TRANSFER,,
P3-F3054,DISPLAY MEMORY ADDRESS EXTENSION ,,
P3-F3034,DISPLAY MEMORY ADDRESS EXTENSION ,,
P3-F3022,DISPLAY MEMORY ADDRESS EXTENSION ,,
P3-F2860,EXTRACTION BIT STATUS,,
P3-F2856,CLEAR BIT POSITION,,
P3-F2839,TRANSFER PRODUCTION INSTRUCTION2 SEQUENCE NO,,
P3-F2807,L PROCESS ROBOT CONNECTION EXTRACTION,,
P3-F2785,L LOCATING ROBOT IN TROUBLE SET COMPLETED,,
P3-F2750,EXTRACTION BIT POSITION,,
P3-F2742,INDIRECT ADDRESS TRANSFER,,
P3-F2738,EXTRACTION BIT POSITION,,
P3-F2726,EXTRACTION BIT POSITION,,
P3-F2715,EXTRACTION BIT STATUS,,
P3-F2701,SETTING VALUE EXTRACTION,,
P3-F2688,INDIRECT ADDRESS TRANSFER,,
P3-F2670,INDIRECT ADDRESS TRANSFER,,
P3-F2642,LIFTER FAILURE/IF PANEL SETTING EXTRACTION(1-32),,
P3-F2621,L LOCATING ROBOT COMPLETED EXTRACTION,,
P3-F2603,CLEAR LOCATING ROBOT INFORMATION,,
P3-F2540,UNUSED(33-48),,
P3-F2521,DEFAULT VALUE ROBOT SETTING,,
P3-F2511,SET ROBOT L DISPLAY(1-32),,
P3-F2505,SET ROBOT No. DISPLAY,,
P3-F2487,ROBOT L SETTING EXTRACTION(1-32),,
P3-F2467,RESET LIFTER COMPLETED BIT,,
P3-F2422,MATERIAL HAND SET COUNT 2 CLEAR,,
P3-F2387,MATERIAL HAND CONNECT STATION EXTRACTION,,
P3-F2331,TRANSFER ADDRESS DISPLAY,,
P3-F2325,BIT POSITION TRANSFER,,
P3-F2281,BIT POSITION TRANSFER,,
P3-F2276,TRANSFER INDIRECT ADDRESS,,
P3-F2256,TRANSFER INDIRECT ADDRESS,,
P3-F2240,EM ST0RING,,
P3-F2227,NODE20 Å® ANDON,,
P3-F2219,NODE12 Å® ANDON,,
P3-F2205,OPERATION BEHIND SIGNAL TRANSFER FL-NET AREA,,
P3-F2189,P2-L8:S10 NO CONNECTION,,
P3-F2170,P2-L8:S6 NORMAL DISPLAY,,
P3-F2162,P2-L8:S4 NORMAL DISPLAY,,
P3-F2152,P2-L8:S1 DISCONNECTION DISPLAY,,
P3-F2135,P2-L7:S7 ALARM DISPLAY,,
P3-F2121,P2-L7:S3 NO CONNECTION,,
P3-F2111,P2-L7:S1 ALARM DISPLAY,,
P3-F2106,P2-L5:S15 NO CONNECTION,,
P3-F2094,P2-L5:S12 NO CONNECTION,,
P3-F2084,P2-L5:S10 ALARM DISPLAY,,
P3-F2063,P2-L5:S5 NORMAL DISPLAY,,
P3-F2049,BEFORE + AFTER CONVERSION,,
P3-F2010,TRANSFE,,
P3-F2002,EX TERMINAL #5 TRANSFER MODEL CODE,,
P3-F1990,TERMINAL4 RECONSTRUCTION,,
P3-F1988,TERMINAL2 RECONSTRUCTION,,
P3-F1977,CYCLE TIME (PROCESS COMPLETION) R/B-63,,
P3-F1951,R/B-49 FAILURE,,
P3-F1930,CYCLE TIME (HOME POSITION) R/B-46,,
P3-F1926,R/B-41 CYCLE TIME MEASUREMENT END,,
P3-F1906,CYCLE TIME (END OF PROCESS) R/B-38,,
P3-F1866,L3:N27 ALARM DISPLAY,,
P3-F1848,ALARM 46 FREQUENCY,,
P3-F1815,L3:N18 NORMAL DISPLAY,,
P3-F1718,PRESENT TIME MINUTE,,
P3-F1707,INITIALIZED TIME SET UP,,
P3-F1697,TIME -8 EVERY DAY,,
P3-F1676,TIME6-1 EXCESS ON A DAY OF THE WEEK,,
P3-F1669,TIME -5 EVERY DAY,,
P3-F1633,WHEN UNSELECTING AT TIME,,
P3-F1619,LIGHTING OF MANU.-6 LAMP(TIP FORMING ON),,
P3-F1603,LIGHTING OF MANU.-6 LAMP(TIP FORMING ON),,
P3-F1581,LIGHTING OF TIME-3 LAMP(TIP FORMING ON),,
P3-F1579,LIGHTING OF TIME-2 LAMP(TIP FORMING ON),,
P3-F1546,TIME -6 ROBOT SELECTION(TIP FORMING OFF),,
P3-F1527,ROBOT SELECTION(MANU.-4)(TIP FORMING ON),,
P3-F1511,SELECT OF TIP FORMING OFF,,
P3-F1465,DIRECTION FOR THE TIP EXCHANGE(MANU.-8)(TIP FORMING OFF),,
P3-F1426,L7:S48 NO CONNECTION,,
P3-F1416,L7:S46 ALARM DISPLAY,,
P3-F1408,L4:N5 NORMAL DISPLAY,,
P3-F1394,ALARM SCREEN PL,,
P3-F1379,DIRECTION FOR THE TIP EXCHANGE(MANU.-4)(TIP FORMING ON),,
P3-F1362,DIRECTION FOR THE TIP EXCHANGE(TIME-3)(TIP FORMING ON),,
P3-F1348,L6:S12 NO CONNECTION,,
P3-F1337,L6:S10 NORMAL DISPLAY,,
P3-F1318,TO NEXT INDIRECT ADDRESS,,
P3-F1288,INDIRECT ADDRESS OF SOURCE OF TRANSFER OF GRAPH,,
P3-F1259,L7:S44 ALARM DISPLAY,,
P3-F1204,FREQUENCY OF ALARM 16,,
P3-F1155,Block transfer:Transfer P3-R300~18 word suitable for node number identification and node number,,
P3-F1122,LIGHTING FOR THE TIP EXCHANGE COMP.,,
P3-F1097,8-1 BEGINNING JUDGMENT AT TIME,,
P3-F1023,2-2 END JUDGMENT AT TIME,,
P3-F1013,LIGHTING OF TIME-8 LAMP(TIP FORMING OFF),,
P3-F0992,TIME -7 ROBOT SELECTION(TIP FORMING OFF),,
P3-F0980,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0973,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0958,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0934,P2-L6:N14 NORMAL DISPLAY,,
P3-F0884,P2-L7:S1 NORMAL DISPLAY,,
P3-F0873,P2-L4:S6 DISCONNECTION DISPLAY,,
P3-F0868,P2-L4:S5 ALARM DISPLAY,,
P3-F0843,L8:S14 NORMAL DISPLAY,,
P3-F0800,L8:S3 DISCONNECTION DISPLAY,,
P3-F0799,L8:S3 NORMAL DISPLAY,,
P3-F0770,L6:S4 ALARM DISPLAY,,
P3-F0762,L6:S2 ALARM DISPLAY,,
P3-F0743,L5:N3 NORMAL DISPLAY,,
P3-F0737,L5:N100 NORMAL DISPLAY,,
P3-F0702,L3:N100 ALARM DISPLAY,,
P3-F0683,L2:N6 NORMAL DISPLAY,,
P3-F0672,L2:N100 ALARM DISPLAY,,
P3-F0655,L1:S48 NORMAL DISPLAY,,
P3-F0641,L1:S44 DISCONNECTION DISPLAY,,
P3-F0631,L1:S42 NORMAL DISPLAY,,
P3-F0626,L1:S24 NO CONNECTION,,
P3-F0607,L1:S15 NORMAL DISPLAY,,
P3-F0584,L1:S9 ALARM DISPLAY,,
P3-F0563,L1:S4 NORMAL DISPLAY,,
P3-F0550,P2-L8 NO ERROR,,
P3-F0542,P2-L4 NO ERROR,,
P3-F0539,DISPLAY P1-L11 ERROR CODE,,
P3-F0526,P1-L4 NO ERROR,,
P3-F0513,CALCULATE P3 INDIRECT ADDRESS,,
P3-F0509,MULTIPLY BY TWO,,
P3-F0485,CHANGE TO MANUAL (3/3) SCREEN,,
P3-F0462,BASE OF INDIRECT ADDRESS FOR S,,
P3-F0457,CYCLE TIME OF PROCESS,,
P3-F0448,P2-L6:N1 ALARM DISPLAY,,
P3-F0433,CYCLE TIME (HOME OF PROCESS) R/B-28,,
P3-F0423,CYCLE TIME (HOME OF PROCESS) R/B-23,,
P3-F0403,CYCLE TIME (HOME OF PROCESS) R/B-13,,
P3-F0393,CYCLE TIME (HOME OF PROCESS) R/B-8,,
P3-F0372,CYCLE TIME HOME POSITION R/B-31,,
P3-F0360,CYCLE TIME PROCESS COMPLETION RB-27,,
P3-F0352,RB25-RB32 CYCLE TIME COUNT,,
P3-F0335,CYCLE TIME PROCESS COMPLETION RB-18,,
P3-F0289,CYCLE TIME PROCESS COMPLETION RB-2,,
P3-F0263,DISPLAY MODEL DATA 2(PROGRESS: -30 TO 10),,
P3-F0253,PRODUCTION INSTRUCTION 2,,
P3-F0243,#2 MODEL CHANGE PL,,
P3-F0237,OPEN CONFIRMATION SCREEN(MODEL CODE 2),,
P3-F0220,MANUAL (3/3) UPPER 9 BITS MASK,,
P3-F0202,MANUAL OPERATION SW58-TIM57,,
P3-F0186,MANUAL OPERATION SW41-TIM40,,
P3-F0171,MANUAL OPERATION SW23-TIM23,,
P3-F0141,MANUAL SCREEN(1/3),,
P3-F0134,ADVANCED END PL (MANUAL 3/3),,
P3-F0119,RETURN END PL (MANUAL 1/3),,
P3-F0102,OUTPUT SELECTED SIGNAL.,,
P3-F0090,TURN ON SELECTED PL,,
P3-F0086,KEY INPUT YES/ON JUDGMENT,,
P3-F0066,P2-L5:S1 DISCONNECTION DISPLAY,,
P3-F0053,READ DISCONNECTION STATE,,
P3-F0038,L7:S41 DISCONNECTION DISPLAY,,
P3-F0023,L7:S13 NO CONNECTION,,
P3-F0014,L7:S11 DISCONNECTION DISPLAY,,
P1-F0264,L2:N14 NORMAL DISPLAY,,
P1-F0674,L2:N11 ALARM DISPLAY,,
P1-F0107,FAULT(AUTOMATIC RUNNING OFF),,
P1-F0020,AC040 END,,
P1-F0016,AC015 END,,
P1-F0005,SAFETY/MASTER ON,,
P2-F0201,To EDC Trend2.Rate,,
P2-F0596,To EDC Quality-DATA 8,,
P2-F0588,To EDC Quality-JOB STATUS,,
P2-F0564,To EDC Quality-DATA 8,,
P2-F0099,To EDC Quality-DATA 1,,
P2-F0512,To EDC Quality-DATA 9,,
P2-F0497,To EDC Quality-DATA 7,,
P2-F0484,To EDC Quality-DATA 10,,
P2-F0083,To EDC Quality.ToolCommandType,,
P2-F0446,To EDC Quality-DATA 2,,
P2-F0066,To EDC Quality.ToolCommandType,,
P2-F0439,To EDC Quality-DATA 8,,
P2-F0426,To EDC Quality-DATA 8,,
P2-F0070,To EDC Quality.ToolCommandType,,
P2-F0408,To EDC Quality-DATA 5,,
P2-F0393,To EDC Quality-DATA 6,,
P2-F0373,To EDC Quality-DATA 4,,
P2-F0327,To EDC Quality-DATA 3,,
P2-F0307,To EDC Quality-JOB STATUS,,
P2-F0037,To EDC Quality.CycleTime,,
P2-F0040,EDC CYCLE TIME HOLD VALUE,,
P3-F3739,SET WRITE DATA,,
P3-F3715,WRITE DATA SELECTION,,
P3-F3707,WRITE DATA SELECTION,,
P3-F3687,WRITE DATA SELECTION,,
P3-F3677,WRITE DATA SELECTION,,
P3-F3657,ALARM DISPLAY,,
P3-F3648,ALARM DISPLAY,,
P3-F3622,ID2 FAULT DETAIL DISPLAY,,
P3-F3603,PC link child office setup is disregarded.,,
P3-F3578,R LOCATING ROBOT FAILURE/IF PANEL SETTING EXTRACTION,,
P3-F3556,CHANGE TO SAFETY PLC SCREEN,,
P3-F3540,PC link child office setup is disregarded.,,
P3-F3536,PC link child office setup is disregarded.,,
P3-F3507,PC link child office setup is disregarded.,,
P3-F3499,PC link child office setup is disregarded.,,
P3-F3468,PC link child office setup is disregarded.,,
P3-F3454,PC link child office setup is disregarded.,,
P3-F3444,PC link child office setup is disregarded.,,
P3-F3438,PC link child office setup is disregarded.,,
P3-F3401,PC link child office setup is disregarded.,,
P3-F3399,PC link child office setup is disregarded.,,
P3-F3385,L3(PC-LINK):S15 NO CONNECTION,,
P3-F3375,L3(PC-LINK):S13 NO CONNECTION,,
P3-F3369,L3(PC-LINK):S12 ALARM DISPLAY,,
P3-F3359,L3(PC-LINK):S10 ALARM DISPLAY,,
P3-F3301,ID7 FAULT DETAIL DISPLAY,,
P3-F3287,ID1 CONNECTION STATUS,,
P3-F3258,SET WRITE DATA,,
P3-F3205,WRITE DATA SELECTION,,
P3-F3175,WRITE DATA SELECTION,,
P3-F3152,WRITE DATA SELECTION,,
P3-F3124,ALARM DISPLAY,,
P3-F3094,INDIRECT ADDRESS TRANSFER,,
P3-F3086,EXTRACTION BIT STATUS,,
P3-F3077,INDIRECT ADDRESS TRANSFER,,
P3-F3060,DISPLAY MEMORY ADDRESS,,
P3-F3057,DISPLAY MEMORY ADDRESS,,
P3-F3023,DISPLAY MEMORY ADDRESS,,
P3-F2878,EXTRACTION BIT STATUS,,
P3-F2857,INDIRECT ADDRESS TRANSFER,,
P3-F2806,L PROCESS ROBOT IN TROUBLE SET COMPLETED,,
P3-F2782,SET L LOCATING ROBOT COMPLETED,,
P3-F2779,SHIFT ROBOT No.,,
P3-F2753,CLEAR BIT POSITION,,
P3-F2743,SETTING VALUE EXTRACTION,,
P3-F2727,EXTRACTION BIT STATUS,,
P3-F2714,EXTRACTION BIT POSITION,,
P3-F2671,SETTING VALUE EXTRACTION,,
P3-F2665,SETTING VALUE EXTRACTION,,
P3-F2656,CLEAR BIT POSITION,,
P3-F2620,SET L LOCATING ROBOT FAILURE,,
P3-F2602,CLEAR PROCESS ROBOT INFORMATION,,
P3-F2584,DEFAULT VALUE ROBOT SETTING,,
P3-F2555,DEFAULT VALUE ROBOT SETTING,,
P3-F2541,UNUSED(33-48),,
P3-F2510,RESET ROBOT L DISPLAY(1-32),,
P3-F2506,ROBOT DISPLAY ADDRESS ADDITION,,
P3-F2486,ROBOT R SETTING EXTRACTION(1-32),,
P3-F2470,TRANSFER LIFTER INFORMATION,,
P3-F2466,SET LIFTER COMPLETED BIT,,
P3-F2435,LIFTER ABNORMAL EXTRACTION(1-32),,
P3-F2421,COUNT UP COUNT2,,
P3-F2418,MATERIAL HAND UNLOADING OK EXTRACTION(33-64),,
P3-F2384,TRANSFER MATERIAL HAND INFORMATION,,
P3-F2377,COUNT UP COUNT1,,
P3-F2330,ADDRESS EXTENSION TRANSFER,,
P3-F2326,ADDRESS EXTENSION TRANSFER,,
P3-F2308,TRANSFER INDIRECT ADDRESS,,
P3-F2280,TRANSFER INDIRECT ADDRESS,,
P3-F2277,BIT POSITION TRANSFER,,
P3-F2257,BIT POSITION TRANSFER,,
P3-F2226,NODE19 Å® ANDON,,
P3-F2204,FROM NODE 100 TO ANDON,,
P3-F2173,P2-L8:S6 NO CONNECTION,,
P3-F2163,P2-L8:S4 ALARM DISPLAY,,
P3-F2151,P2-L8:S1 ALARM DISPLAY,,
P3-F2134,P2-L7:S7 NORMAL DISPLAY,,
P3-F2110,P2-L5:S16 NO CONNECTION,,
P3-F2107,P2-L5:S16 NORMAL DISPLAY,,
P3-F2095,P2-L5:S13 NORMAL DISPLAY,,
P3-F2087,P2-L5:S11 NORMAL DISPLAY,,
P3-F2074,P2-L5:S7 NO CONNECTION,,
P3-F2062,P2-L5:S4 NO CONNECTION,,
P3-F2052,LOOP END,,
P3-F2048,EXTRACT OF AFTERE CONVERSION DATA,,
P3-F2021,EX.CAR TYPE INFORMATION DYAPLAY TERIMINAL6,,
P3-F2011,TRANSFE,,
P3-F2005,OPEN ADVANCE EXECUTION WINDOW,,
P3-F1991,TERMINAL5 RECONSTRUCTION,,
P3-F1970,R/B57-HOME POSITION,,
P3-F1956,CYCLE TIME (PROCESS COMPLETION) R/B-56,,
P3-F1945,CYCLE TIME (PROCESS COMPLETION) R/B-52,,
P3-F1931,CYCLE TIME (PROCESS COMPLETION) R/B-47,,
P3-F1925,CYCLE TIME (PROCESS COMPLETION) R/B-45,,
P3-F1867,L3:N28 NORMAL DISPLAY,,
P3-F1849,FREQUENCY OF ALARM 39,,
P3-F1839,FREQUENCY OF ALARM 29,,
P3-F1814,L3:N17 ALARM DISPLAY,,
P3-F1780,CONFIRMATION OF 4ST. TIP EXCHANGE COMP.(TIP FORMING ON) ,,
P3-F1719,MASK,,
P3-F1706,OPEN CONFIRMATION WINDOW,,
P3-F1696,TIME8-2 EXCESS ON A DAY OF THE WEEK,,
P3-F1675,TIME -6 EVERY DAY,,
P3-F1618,LIGHTING OF MANU.-6 LAMP(TIP FORMING OFF),,
P3-F1600,LIGHTING OF MANU.-5 LAMP(TIP FORMING OFF),,
P3-F1592,LIGHTING OF MANU.-1 LAMP(TIP FORMING OFF),,
P3-F1580,LIGHTING OF TIME-3 LAMP(TIP FORMING OFF),,
P3-F1538,TIME -2 ROBOT SELECTION(TIP FORMING OFF),,
P3-F1526,ROBOT SELECTION(MANU.-4)(TIP FORMING OFF),,
P3-F1516,TIME -4 ROBOT SELECTION(TIP FORMING ON),,
P3-F1462,DIRECTION FOR THE TIP EXCHANGE(MANU.-6)(TIP FORMING ON),,
P3-F1427,L7:S49 NORMAL DISPLAY,,
P3-F1415,L4:N8 ALARM DISPLAY,,
P3-F1409,L4:N5 ALARM DISPLAY,,
P3-F1395,ALARM SCREEN PL,,
P3-F1347,L6:S12 ALARM DISPLAY,,
P3-F1334,L6:S9 DISCONNECTION DISPLAY,,
P3-F1319,LOOP END,,
P3-F1289,SORTING OF GRAPH,,
P3-F1258,L7:S44 NORMAL DISPLAY,,
P3-F1221,MODEL CODE,,
P3-F1205,FREQUENCY OF ALARM 17,,
P3-F1149,CHANGE TO ROBOT SITUATION DISPLAY SCREEN,,
P3-F1121,LIGHTING FOR THE TIP EXCHANGE PROCESS,,
P3-F1118,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F1096,7-2 END JUDGMENT AT TIME,,
P3-F1020,2-1 BEGINNING JUDGMENT AT TIME,,
P3-F1012,LIGHTING OF TIME-7 LAMP(TIP FORMING OFF),,
P3-F0981,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0972,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0948,ROBOT SELECT SWITCH PUSH,,
P3-F0933,P2-L6:N13 ALARM DISPLAY,,
P3-F0919,P2-L6:N7 ALARM DISPLAY,,
P3-F0905,DISPLAY OPERATION MODE,,
P3-F0870,P2-L4:S5 NO CONNECTION,,
P3-F0854,P2-L4:S1 NO CONNECTION,,
P3-F0842,L8:S13 NO CONNECTION,,
P3-F0807,L8:S5 NORMAL DISPLAY,,
P3-F0798,L8:S2 NO CONNECTION,,
P3-F0773,L7:S2 ALARM DISPLAY,,
P3-F0763,L6:S2 NO CONNECTION,,
P3-F0744,L5:N3 ALARM DISPLAY,,
P3-F0736,L6:S5 DISCONNECTION DISPLAY,,
P3-F0703,L3:N1 NORMAL DISPLAY,,
P3-F0698,L2:N13 ALARM DISPLAY,,
P3-F0682,L2:N5 ALARM DISPLAY,,
P3-F0673,L2:N1 NORMAL DISPLAY,,
P3-F0652,L1:S47 ALARM DISPLAY,,
P3-F0640,L1:S44 ALARM DISPLAY,,
P3-F0632,L1:S42 ALARM DISPLAY,,
P3-F0625,L1:S24 DISCONNECTION DISPLAY,,
P3-F0606,L1:S14 NO CONNECTION,,
P3-F0591,L1:S11 NORMAL DISPLAY,,
P3-F0585,L1:S9 DISCONNECTION DISPLAY,,
P3-F0553,L1:S1 DISCONNECTION DISPLAY,,
P3-F0543,DISPLAY P2-L5 ERROR CODE,,
P3-F0538,P1-L10 NO ERROR,,
P3-F0527,DISPLAY P1-L5 ERROR CODE,,
P3-F0512,CALCULATE P2 INDIRECT ADDRESS,,
P3-F0484,CHANGE TO MANUAL (2/3) SCREEN,,
P3-F0465,P2-L6:N7 NORMAL DISPLAY,,
P3-F0430,END OF CYCLE TIME R/B27,,
P3-F0422,END OF CYCLE TIME R/B23,,
P3-F0402,END OF CYCLE TIME R/B13,,
P3-F0392,END OF CYCLE TIME R/B8,,
P3-F0361,CYCLE TIME HOME POSITION R/B-27,,
P3-F0351,CYCLE TIME HOME POSITION R/B-24,,
P3-F0334,CYCLE TIME HOME POSITION R/B-17,,
P3-F0288,CYCLE TIME HOME POSITION R/B-1,,
P3-F0274,DISPLAY ROBOT STATE (1/2),,
P3-F0262,MODEL INFORMATION 2 SCREEN,,
P3-F0250,CLOSE ADVANCE CONFIRMATION WINDOW,,
P3-F0242,#2 MODEL SELECTION PB,,
P3-F0227,MANUAL (1/3) TIME-OVER OCCURRENCE,,
P3-F0205,MANUAL OPERATION SW61-TIM60,,
P3-F0187,MANUAL OPERATION SW42-TIM41,,
P3-F0170,MANUAL OPERATION SW22-TIM22,,
P3-F0133,ADVANCING PL (MANUAL 2/3),,
P3-F0118,TURN OFF ALL SELECTED SIGNALS,,
P3-F0103,CLEAR KEY ENTRY STATE,,
P3-F0091,TURN ON ALL SELECTED SIGNALS,,
P3-F0085,READ KEY ENTRY STATE(3 BYTES),,
P3-F0061,DISPLAY INTERLOCK 2/3 STATE.,,
